brand_name,product_name,product_id,url,images_from_sociolla,images_from_serper,total_images,serper_status
638_for-skins-sake,Weightless Sunscreen SPF 50 PA ++++ [New Formula],98025,https://www.sociolla.com/sunscreen/69683-weightless-sunscreen-spf-50-pa,0,0,0,quota_limit_reached
638_for-skins-sake,Jade Roller by FSS,35474,https://www.sociolla.com/facial-tools/13636-jade-roller-by-fss,0,0,0,quota_limit_reached
638_for-skins-sake,Velvet Sunscreen SPF 50 PA ++++,97039,https://www.sociolla.com/sunscreen/68697-velvet-sunscreen-spf-50-pa,0,0,0,quota_limit_reached
638_for-skins-sake,Duo Mini Sunscreen,102326,https://www.sociolla.com/sunscreen/73984-duo-mini-sunscreen,0,0,0,quota_limit_reached
638_for-skins-sake,Lactic Acid Gel 10% with Alpha Arbutin,103690,https://www.sociolla.com/face-gel/75348-lactic-acid-gel-10-with-alpha-arbutin,0,0,0,quota_limit_reached
638_for-skins-sake,Rose Roller by FSS,35476,https://www.sociolla.com/facial-tools/13637-rose-roller-by-fss,0,0,0,quota_limit_reached
638_for-skins-sake,Rosy Glam,106565,https://www.sociolla.com/facial-tools/78223-rosy-glam,0,0,0,quota_limit_reached
638_for-skins-sake,Greeny Glam,106564,https://www.sociolla.com/facial-tools/78222-greeny-glam,0,0,0,quota_limit_reached
638_for-skins-sake,Pink Essentials Bundle,106567,https://www.sociolla.com/facial-tools/78225-pink-essentials-bundle,0,0,0,quota_limit_reached
638_for-skins-sake,Green Essentials Bundle,106566,https://www.sociolla.com/facial-tools/78224-green-essentials-bundle,0,0,0,quota_limit_reached
638_for-skins-sake,Jade Roller + Vitamin C Serum + Cleanser,95508,https://www.sociolla.com/skincare/67166-jade-roller-vitamin-c-serum-cleanser,0,0,0,quota_limit_reached
638_for-skins-sake,Double Retinol Kit,82439,https://www.sociolla.com/default-category/54097-double-retinol-kit,0,0,0,quota_limit_reached
638_for-skins-sake,Ultra Thin Toning Pads,92921,https://www.sociolla.com/scrub-exfoliator/64579-ultra-thin-toning-pads,0,0,0,quota_limit_reached
638_for-skins-sake,Vitamin C Serum by FSS,23276,https://www.sociolla.com/default-category/13603-vitamin-c-serum-by-fss,0,0,0,quota_limit_reached
638_for-skins-sake,Rose Roller + Hyaluronic Acid Serum + Cleanser,95507,https://www.sociolla.com/skincare/67165-rose-roller-hyaluronic-acid-serum-cleanser,0,0,0,quota_limit_reached
638_for-skins-sake,Retinol Overnight Cream by FSS,35742,https://www.sociolla.com/face-cream-lotion/13976-retinol-overnight-cream-by-fss,0,0,0,quota_limit_reached
638_for-skins-sake,Hyaluronic Acid Serum by FSS,23275,https://www.sociolla.com/face-serum/13602-hyaluronic-acid-serum-by-fss,0,0,0,quota_limit_reached
638_for-skins-sake,Hyaluronic Acid Serum + Matrixyl Eye Gel Set,71663,https://www.sociolla.com/default-category/24843-hyaluronic-acid-serum-matrixyl-eye-gel-set,0,0,0,quota_limit_reached
638_for-skins-sake,Hyaluronic Acid Serum + Vitamin C Serum,82438,https://www.sociolla.com/skin-care-set/54096-hyaluronic-acid-serum-vitamin-c-serum,0,0,0,quota_limit_reached
15555_fordive,Atlantis,98257,https://www.sociolla.com/eau-de-parfum/69915-atlantis,0,0,0,quota_limit_reached
15555_fordive,1970,98258,https://www.sociolla.com/eau-de-parfum/69916-1970,0,0,0,quota_limit_reached
15555_fordive,Feeling Good,98255,https://www.sociolla.com/eau-de-parfum/69913-feeling-good,0,0,0,quota_limit_reached
778_freeman-beauty,Marble Pore Cleansing Peel Off Mask 14ml Sachet,93029,https://www.sociolla.com/peel-off-mask/64687-marble-pore-cleansing-peel-off-mask-14ml-sachet,0,0,0,quota_limit_reached
778_freeman-beauty,Indonesian Coconut Face Scrub 175ml,93030,https://www.sociolla.com/scrub-exfoliator/64688-indonesian-coconut-face-scrub-175ml,0,0,0,quota_limit_reached
15555_fordive,Love Yourself,98256,https://www.sociolla.com/eau-de-parfum/69914-love-yourself,0,0,0,quota_limit_reached
778_freeman-beauty,Feeling Beautiful Renewing Cucumber Peel-Off Gel Mask 15ml Sachet,93026,https://www.sociolla.com/peel-off-mask/64684-feeling-beautiful-renewing-cucumber-peel-off-gel-mask-15ml-sachet,0,0,0,quota_limit_reached
778_freeman-beauty,Feeling Beautiful Polishing Charcoal & Black Sugar Gel Mask & Scrub 175ml,19797,https://www.sociolla.com/wash-off-mask/16924-feeling-beautiful-polishing-charcoal-and-black-sugar-gel-mask-and-scrub,0,0,0,quota_limit_reached
778_freeman-beauty,Feeling Beautiful Hydrating Glacier Water and Pink Peony Gel Cream Mask 15ml Sachet,93028,https://www.sociolla.com/sleeping-mask/64686-feeling-beautiful-hydrating-glacier-water-and-pink-peony-gel-cream-mask-15ml-sachet,0,0,0,quota_limit_reached
778_freeman-beauty,Indian Turmeric Gel Cream Mask 175ml,96659,https://www.sociolla.com/sleeping-mask/68317-indian-turmeric-gel-cream-mask-175ml,0,0,0,quota_limit_reached
778_freeman-beauty,Feeling Beautiful Anti-Stress Dead Sea Minerals Clay Mask 15ml Sachet,93027,https://www.sociolla.com/clay-mask/64685-feeling-beautiful-anti-stress-dead-sea-minerals-clay-mask-15ml-sachet,0,0,0,quota_limit_reached
778_freeman-beauty,Feeling Beautiful Hydrating Glacier Water and Pink Peony Gel Cream Mask 175ml,31174,https://www.sociolla.com/sleeping-mask/16929-feeling-beautiful-hydrating-glacier-water-and-pink-peony-gel-cream-mask,0,0,0,quota_limit_reached
778_freeman-beauty,French Pink Clay Peel Off Mask 175ml,96658,https://www.sociolla.com/peel-off-mask/68316-french-pink-clay-peel-off-mask-175ml,0,0,0,quota_limit_reached
778_freeman-beauty,Feeling Beautiful Deep Clearing Manuka Honey & Tea Tree Oil Clay Mask and Cleanser 175ml,19804,https://www.sociolla.com/clay-mask/16933-feeling-beautiful-deep-clearing-manuka-honey-and-tea-tree-oil-clay-mask-and-cleanser,0,0,0,quota_limit_reached
778_freeman-beauty,Feeling Beautiful Oil Absorbing Mint & Lemon Clay Mask 175ml,19807,https://www.sociolla.com/clay-mask/16930-feeling-beautiful-oil-absorbing-mint-and-lemon-clay-mask,0,0,0,quota_limit_reached
