brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,image_folder_name,image_folder_path,image_count
118_ecotools,7514 Jade Roller Duo,91180,60,Rp 349.900,"""Default"": 349900",https://www.sociolla.com/facial-tools/62838-7514-jade-roller-duo,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.5,1,"""star_durability"": 4.5; ""star_eficiency"": 4.5; ""star_packaging"": 4.5; ""star_value_for_money"": 4.5",2,1,0,1,32,118_ecotools_91180,SafeCart_Dataset/images/118_ecotools_91180,8
118_ecotools,1654 Define & Highlight Duo,1497,60,Rp 349.000,"""Non Specify"": 349000",https://www.sociolla.com/makeup/6938-1654-define-and-highlight-duo,,Brush Set,The 80s is Back Makeup Look; The 80s is Back Makeup Look 100-200K; More Hygiene With Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.542582417582417,25,"""star_durability"": 4.576923076923077; ""star_eficiency"": 4.3076923076923075; ""star_packaging"": 4.678571428571429; ""star_value_for_money"": 4.607142857142857",26,5,5,18,69,118_ecotools_1497,SafeCart_Dataset/images/118_ecotools_1497,7
118_ecotools,1662 Warm Base Travel Kit,63773,90,Rp 499.900,"""Non Specify"": 499900",https://www.sociolla.com/accessories/16593-1662-warm-base-travel-kit,,Brush Set,TRY CLEAN BEAUTY; Rock and Kohl Makeup Look; Rock and Kohl Makeup Look Over 200K,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.857142857142857,4,"""star_durability"": 4.857142857142857; ""star_eficiency"": 4.857142857142857; ""star_packaging"": 4.857142857142857; ""star_value_for_money"": 4.857142857142857",6,2,0,5,88,118_ecotools_63773,SafeCart_Dataset/images/118_ecotools_63773,9
118_ecotools,1670 Contour Perfecting Applicator,34109,40,Rp 219.000,"""Non Specify"": 219000",https://www.sociolla.com/default-category/11277-1670-contour-perfecting-applicator,,Face Brushes,More Hygiene With Tools; More Hygiene With Makeup Tools; Accessories,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,24,118_ecotools_34109,SafeCart_Dataset/images/118_ecotools_34109,6
118_ecotools,1307 Brow Shaping Set,1102,40,Rp 225.000,,https://www.sociolla.com/default-category/4602-1307-brow-shaping-set,,Brush Set,TRY CLEAN BEAUTY; The 80s is Back Makeup Look; The 80s is Back Makeup Look 100-200K,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.375,15,"""star_durability"": 4.5; ""star_eficiency"": 4.388888888888889; ""star_packaging"": 4.5; ""star_value_for_money"": 4.111111111111111",17,6,3,9,72,118_ecotools_1102,SafeCart_Dataset/images/118_ecotools_1102,9
118_ecotools,7119 polishing natural loofah,82169,20,Rp 119.000,"""Non Specify"": 119000",https://www.sociolla.com/body-sponge/53827-7119-polishing-natural-loofah,,Body Sponge,Bath & Body; Body Cleanser; Body Sponge,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.71875,14,"""star_effectiveness"": 4.8125; ""star_packaging"": 4.75; ""star_texture"": 4.625; ""star_value_for_money"": 4.6875",16,7,0,9,69,118_ecotools_82169,SafeCart_Dataset/images/118_ecotools_82169,8
118_ecotools,Angled Kabuki Brush,473,50,Rp 299.000,"""Non Specify"": 299000",https://www.sociolla.com/face-brushes/2812-angled-kabuki-brush,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.34375,7,"""star_durability"": 4.375; ""star_eficiency"": 4.25; ""star_packaging"": 4.5; ""star_value_for_money"": 4.25",6,4,2,2,46,118_ecotools_473,SafeCart_Dataset/images/118_ecotools_473,10
118_ecotools,Complexion Buffer,465,30,Rp 175.000,"""Non Specify"": 175000",https://www.sociolla.com/face-brushes/2804-complexion-buffer,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.4573170731707314,40,"""star_durability"": 4.463414634146342; ""star_eficiency"": 4.414634146341464; ""star_packaging"": 4.609756097560975; ""star_value_for_money"": 4.341463414634147",36,10,8,23,163,118_ecotools_465,SafeCart_Dataset/images/118_ecotools_465,8
118_ecotools,1608 Color Impact Shadow Brush,34096,30,Rp 175.000,,https://www.sociolla.com/default-category/11271-1608-color-impact-shadow-brush,,Eye Brushes,Juicy Skin Makeup Look; Juicy Skin Makeup Look Under 100K; More Hygiene With Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.694444444444445,7,"""star_durability"": 4.666666666666667; ""star_eficiency"": 4.777777777777778; ""star_packaging"": 4.555555555555555; ""star_value_for_money"": 4.777777777777778",9,3,1,5,66,118_ecotools_34096,SafeCart_Dataset/images/118_ecotools_34096,10
118_ecotools,1640 Find Your Balance Kit limited edition,35543,120,Rp 620.000,"""Non Specify"": 620000",https://www.sociolla.com/default-category/13689-1640-find-your-balance-kit-limited-edition,,Brush Set,Accessories; Makeup Brushes; Brush Set,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",4,0,0,4,54,118_ecotools_35543,SafeCart_Dataset/images/118_ecotools_35543,7
118_ecotools,7597 Mini Quartz Roller,91183,40,Rp 239.900,"""Default"": 239900",https://www.sociolla.com/facial-tools/62841-7597-mini-quartz-roller,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,1,1,76,118_ecotools_91183,SafeCart_Dataset/images/118_ecotools_91183,10
118_ecotools,1659 360 Ultimate Sheer Brush,63777,60,Rp 349.000,"""Default"": 349000",https://www.sociolla.com/230-face-brushes/16597-1659-360-ultimate-sheer-brush,,Face Brushes,TRY CLEAN BEAUTY; Rock and Kohl Makeup Look; Rock and Kohl Makeup Look 100-200K,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,21,118_ecotools_63777,SafeCart_Dataset/images/118_ecotools_63777,9
118_ecotools,1623 Glow Buki,34101,60,Rp 325.000,"""Default"": 325000",https://sociolla.com/face-brush/11273-1623-glow-buki.html,,Face Brushes,Juicy Skin Makeup Look; Juicy Skin Makeup Look 100-200K; More Hygiene With Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,37,118_ecotools_34101,SafeCart_Dataset/images/118_ecotools_34101,9
118_ecotools,1687 Jade Infused Vibrant Vibes Set w/ aluminum brush canister,74009,90,Rp 499.000,"""Non Specify"": 499000",https://www.sociolla.com/default-category/27189-1687-jade-infused-vibrant-vibes-set-w-aluminum-brush-canister,,Brush Set,Accessories; Makeup Brushes; Brush Set,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,2,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,-154,118_ecotools_74009,SafeCart_Dataset/images/118_ecotools_74009,9
118_ecotools,Foundation Brush,68,20,Rp 142.890,"""Non Specify"": 142890",https://sociolla.com/face-brush/987-foundation-brush.html,,Face Brushes,FLAWLESS BEAUTY BRUSH; TRY CLEAN BEAUTY; Accessories,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.113636363636363,43,"""star_durability"": 4.159090909090909; ""star_eficiency"": 4.2272727272727275; ""star_packaging"": 4.2272727272727275; ""star_value_for_money"": 3.840909090909091",41,10,11,23,152,118_ecotools_68,SafeCart_Dataset/images/118_ecotools_68,9
118_ecotools,3177 Bioblender Facial Cleansing Sponge,91146,20,Rp 139.900,"""Default"": 139900",https://www.sociolla.com/sponge-applicators/62804-3177-bioblender-facial-cleansing-sponge,,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.750000000000001,1,"""star_durability"": 4.666666666666667; ""star_eficiency"": 5; ""star_packaging"": 4.666666666666667; ""star_value_for_money"": 4.666666666666667",3,0,0,3,30,118_ecotools_91146,SafeCart_Dataset/images/118_ecotools_91146,9
118_ecotools,1667 Summer Glow Travel Kit,63774,70,Rp 399.900,"""Non Specify"": 399900",https://www.sociolla.com/accessories/16594-1667-summer-glow-travel-kit,,Brush Set,TRY CLEAN BEAUTY; Rock and Kohl Makeup Look; Rock and Kohl Makeup Look 100-200K,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.90625,5,"""star_durability"": 4.875; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 4.75",8,0,0,8,-105,118_ecotools_63774,SafeCart_Dataset/images/118_ecotools_63774,6
118_ecotools,1271 Foam Applicator,83,30,Rp 186.890,"""Non Specify"": 186890",https://www.sociolla.com/sponge-applicators/1002-1271-foam-applicator,,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.6875,2,"""star_durability"": 4.75; ""star_eficiency"": 4.75; ""star_packaging"": 4.75; ""star_value_for_money"": 4.5",4,1,0,3,25,118_ecotools_83,SafeCart_Dataset/images/118_ecotools_83,6
118_ecotools,7519 Jade Crystal Trio Brush Set,91177,70,Rp 379.900,"""Default"": 379900",https://www.sociolla.com/brush-set/62835-7519-jade-crystal-trio-brush-set,,Brush Set,Accessories; Makeup Brushes; Brush Set,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",3,0,0,3,4,118_ecotools_91177,SafeCart_Dataset/images/118_ecotools_91177,10
118_ecotools,1689 Jade Infused Glossy Finish Set w/ 2 crystal hair pins,74025,90,Rp 469.000,"""Non Specify"": 469000",https://www.sociolla.com/brush-set/27205-1689-jade-infused-glossy-finish-set-w-2-crystal-hair-pins,,Brush Set,The 80s is Back Makeup Look; TGIF SALE; Friday Sale,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,2,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,71,118_ecotools_74025,SafeCart_Dataset/images/118_ecotools_74025,3
118_ecotools,7506 Facial Konjac Sponge Charcoal,74026,30,Rp 175.000,"""Non Specify"": 175000",https://www.sociolla.com/sponge-applicators/27206-7506-facial-konjac-sponge-charcoal,,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.194444444444445,7,"""star_durability"": 4.333333333333333; ""star_eficiency"": 4.333333333333333; ""star_packaging"": 4.222222222222222; ""star_value_for_money"": 3.888888888888889",7,1,2,6,103,118_ecotools_74026,SafeCart_Dataset/images/118_ecotools_74026,7
118_ecotools,3139 IC Controlled Concealer Head Brush,91172,20,Rp 109.900,"""Default"": 109900",https://www.sociolla.com/eye-brushes/62830-3139-ic-controlled-concealer-head-brush,,Eye Brushes,Accessories; Makeup Brushes; Eye Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,11,118_ecotools_91172,SafeCart_Dataset/images/118_ecotools_91172,7
